customer_id,age,income,employment_years,credit_score,loan_amount,debt_to_income_ratio,existing_loans_count,missed_payments_last_year,risk_score,default,risk_category,predicted_default_probability
6357,49,1820931,4,785,1193954.4040982283,0.6556834960238627,3,2,0.3225202384255518,0,Medium,0.12470665
6358,51,1627936,28,743,258618.39995971712,0.1588627562506862,6,0,0.223908581917401,0,Low,0.03772946
6359,45,605131,5,437,358751.3228612961,0.592849024196903,5,2,0.6052779847528005,1,High,0.8411113
6360,58,932312,18,591,408166.5362934116,0.4378003675737431,2,2,0.4089203617990959,0,Medium,0.2896562
6361,34,866608,11,509,167859.99829762868,0.1936977252663588,1,5,0.4936942726723194,0,Medium,0.5303911
6362,28,573445,4,510,163602.36453976473,0.285297394762819,5,3,0.5319138867447716,0,Medium,0.65577507
6363,47,523410,4,687,68841.42075164347,0.131524848114563,4,3,0.3762386994930425,0,Medium,0.24202411
6364,22,1611611,29,695,567554.6512687615,0.3521660321682847,7,1,0.3379384634033539,0,Medium,0.10664895
6365,37,2288052,17,423,637873.4516334013,0.2787845082338169,4,0,0.3986605070724488,0,Medium,0.3421442
6366,57,937677,25,423,344570.39714157203,0.3674723781660124,1,5,0.5758465364923432,1,Medium,0.805893
6367,34,583076,5,367,295175.4515644305,0.5062383832715298,0,1,0.5319549396846089,1,Medium,0.7037792
6368,45,1102560,8,774,675469.807545447,0.612637686425634,6,5,0.47361417047416,0,Medium,0.4505595
6369,50,2419988,10,657,1267459.9802751562,0.5237463905916708,1,4,0.3741445633131393,0,Medium,0.27013227
6370,49,1635557,22,755,940223.0217466592,0.574864111581962,1,2,0.2886386281436086,0,Low,0.08059501
6371,40,941316,13,645,664519.5681250801,0.7059473844331554,1,2,0.415419953769748,0,Medium,0.36561847
6372,41,2251489,23,820,1602333.1856692997,0.7116771104230577,4,3,0.3226762949850444,0,Medium,0.15104444
6373,42,1633498,1,797,1147538.1338742098,0.7025035438514218,7,4,0.4788880614975571,0,Medium,0.39795563
6374,55,578852,26,627,119948.69314420846,0.2072182408356686,3,2,0.3667595056370712,0,Medium,0.198923
6375,57,669625,28,629,184648.01800785135,0.2757483935155518,7,2,0.432449318201543,0,Medium,0.3362
6376,36,1503880,13,726,679193.8857021341,0.4516277134493005,0,4,0.3362222907418081,0,Medium,0.100254215
6377,63,2030251,24,742,712856.6672907331,0.3511175058112189,6,4,0.3674550196038022,0,Medium,0.18341574
6378,37,572196,18,394,109957.9198817453,0.1921682777959742,0,2,0.4709907916357498,0,Medium,0.50542367
6379,36,2154529,9,750,649429.2576502758,0.301425164223956,7,4,0.3677402364811548,0,Medium,0.16907188
6380,22,2073370,4,616,1623034.3121022803,0.7828001331659474,0,0,0.3425343175422804,0,Medium,0.14363912
6381,24,1034705,29,786,354747.2939822304,0.3428487288475753,2,4,0.3198135804015497,0,Medium,0.08488424
6382,41,457044,22,304,179727.9130011816,0.393239847807173,5,1,0.6135971525315078,0,High,0.85961694
6383,59,1977577,3,670,206619.21324260143,0.1044809953001078,1,1,0.2256242878911903,0,Low,0.052948013
6384,54,1295563,6,487,781989.4099339405,0.6035904158531391,3,2,0.517038420313485,0,Medium,0.62865806
6385,50,1866509,23,325,726977.343503729,0.3894850458817659,3,2,0.5443513677910717,0,Medium,0.7697767
6386,26,2306456,12,461,397167.2118334452,0.1721980440266127,2,3,0.4159905596145133,0,Medium,0.32424963
6387,37,2378101,9,429,1850138.123543355,0.7779897168132703,4,4,0.6155258514146021,1,High,0.87696373
6388,59,2474552,29,832,1594114.4377481963,0.6442032488095608,2,1,0.2032178771212195,0,Low,0.03701991
6389,45,2375598,9,709,1445088.290109345,0.6083050626029088,2,3,0.344935793819283,0,Medium,0.15907627
6390,25,792436,3,372,610580.3650728152,0.7705106343891686,1,2,0.6258722193453662,1,High,0.87886965
6391,25,1042868,15,532,401750.3585461529,0.3852360591619964,4,5,0.5510889853388927,1,Medium,0.6998984
6392,40,899149,14,405,542162.9999542903,0.6029734782047139,5,5,0.6959057919179991,1,High,0.9431192
6393,36,1727244,20,308,422044.3474581453,0.2443455281698157,5,0,0.5008789127335302,0,Medium,0.5853108
6394,61,678970,10,349,399223.75667249615,0.587984383216484,2,4,0.6669185961238163,1,High,0.91840154
6395,57,2171783,18,821,238582.01314792808,0.109855364531322,5,3,0.2202460276841181,0,Low,0.04591548
6396,60,1268561,20,741,239014.35580198816,0.1884137663084299,7,0,0.2610658543872271,0,Low,0.049690038
6397,29,1696629,23,335,674717.5296671626,0.3976812430219939,3,5,0.6364221708554809,1,High,0.89800435
6398,25,556072,2,501,60314.2862903166,0.1084648863642057,1,2,0.4291600539827978,0,Medium,0.38916007
6399,62,1924748,14,417,814892.2994425385,0.4233760988152935,5,1,0.4913259924037513,0,Medium,0.57852787
6400,22,1339906,15,468,624334.8609258853,0.4659542243455028,4,3,0.5360783711028668,1,Medium,0.69122034
6401,29,376497,13,811,201472.81342022057,0.5351246183109575,3,3,0.3567832254803733,0,Medium,0.14392231
6402,63,475748,28,529,81005.9325644513,0.1702706738955314,0,2,0.3827452179139025,1,Medium,0.31270954
6403,56,653784,4,449,148218.28482837297,0.2267083391890486,1,2,0.4686578403053422,1,Medium,0.45874432
6404,42,510117,25,507,270004.09125410044,0.5292983595020366,3,1,0.4804310158764313,1,Medium,0.53105855
6405,42,1355677,16,360,760170.6604277495,0.5607313987238476,2,1,0.5341911630755564,0,Medium,0.6985804
6406,42,2191985,17,416,258939.5382134517,0.1181301597471933,2,1,0.3762554342582409,0,Medium,0.25505176
6407,54,547117,18,538,261662.61904080535,0.4782571534805268,1,0,0.391861077422011,0,Medium,0.3015634
6408,49,1936073,0,347,1257454.655771323,0.6494872123991828,4,0,0.6296882887136028,1,High,0.86198545
6409,58,822283,28,747,122002.63396160504,0.1483706144497758,6,2,0.3114908190117644,0,Medium,0.10844906
6410,53,1719295,26,767,669185.7289478107,0.3892210056725639,2,3,0.2841657152278268,0,Low,0.06631553
6411,38,2274299,27,592,747238.8832187615,0.3285578911210713,3,0,0.2853500078346039,0,Low,0.09361618
6412,27,709759,26,724,524913.5804089553,0.7395659377464116,0,2,0.3634083494348042,0,Medium,0.15242486
6413,21,992241,24,816,228276.6267062965,0.2300616752445187,4,5,0.3391019158281245,0,Medium,0.11616626
6414,53,307749,8,504,99357.46914936046,0.3228522892011362,6,5,0.6192677128474422,1,High,0.848968
6415,21,1969351,20,479,1435482.2398953573,0.7289113214939121,1,0,0.4221467524373105,0,Medium,0.30680296
6416,44,1720947,13,828,570420.4705727944,0.331457314241981,2,1,0.1771678685626819,0,Low,0.023685938
6417,24,529216,19,389,249759.89698186217,0.4719432084099161,4,5,0.6787264951884767,1,High,0.9325868
6418,24,818567,20,799,100785.84582374846,0.1231247360616155,7,2,0.2890987174287733,0,Low,0.07632631
6419,38,714599,19,407,564127.1071917713,0.7894317053225253,0,5,0.666211471973596,1,High,0.8885842
6420,47,940546,27,489,637184.8284109911,0.6774626955098327,7,1,0.5611694004006678,0,Medium,0.71370214
6421,63,1361757,20,479,740905.6491207798,0.5440806613226734,7,4,0.6151986661173485,1,High,0.84475714
6422,52,2325710,22,319,331480.40232466866,0.1425286911629862,7,5,0.6277342552286446,1,High,0.8667695
6423,53,1534327,10,658,233845.2022562501,0.1524089729609465,4,3,0.3475242990077737,0,Medium,0.17158923
6424,48,590832,23,306,284474.7021591274,0.4814815415534829,4,1,0.6101543703020386,1,High,0.87869763
6425,62,1920881,1,621,575390.5014952223,0.2995451053424039,1,3,0.3830867680814678,0,Medium,0.19062302
6426,61,1623659,19,567,870204.2840804886,0.5359526132522214,6,2,0.473049357455639,1,Medium,0.51545477
6427,56,1311971,23,726,680564.9320216128,0.5187347372934408,0,4,0.3543438650344457,0,Medium,0.12630723
6428,26,678459,22,595,466139.3123176219,0.6870559787955085,7,3,0.5668933891187854,0,Medium,0.7924045
6429,36,1068173,24,812,317208.86535082373,0.2969639424988496,0,5,0.2948476866815881,0,Low,0.07487097
6430,54,1324204,4,686,668066.8334095492,0.5045044671436948,4,0,0.3294392269352325,0,Medium,0.115643635
6431,43,698488,21,563,449934.064894334,0.6441543231871327,2,5,0.5666445913906732,1,Medium,0.72357965
6432,62,1503913,26,389,667047.2119252781,0.4435410904256284,4,5,0.6327618952953229,1,High,0.88805795
6433,44,2032604,23,787,1385119.1451506908,0.6814505654572611,3,2,0.3021006717061708,0,Medium,0.0986144
6434,33,905848,14,560,173826.19925023936,0.191893341101641,2,4,0.4419282980038779,1,Medium,0.3785985
6435,38,1708155,11,787,1048343.2959174432,0.6137284356030004,1,0,0.2171294438305568,0,Low,0.034270354
6436,33,1942147,13,640,1476201.5880708357,0.760087464064685,7,0,0.4151108335921577,0,Medium,0.2891431
6437,57,309297,10,628,102785.06087334293,0.3323183246954962,7,5,0.5544554213027356,1,Medium,0.65508693
6438,63,1412581,20,700,503494.0287111151,0.3564355096883754,0,4,0.3350003121541253,0,Medium,0.15941904
6439,59,2330829,29,656,369400.90737595793,0.1584847740335983,5,1,0.2666802450231699,0,Low,0.069684476
6440,62,1743399,8,798,957204.409292441,0.5490449457022982,2,4,0.3328464779139084,0,Medium,0.10309263
6441,37,954942,19,734,464785.08058745,0.4867155079444092,1,4,0.3722493176927779,0,Medium,0.1800846
6442,35,1538831,7,418,197342.8129791218,0.1282420311126574,4,4,0.5286471142744795,1,Medium,0.69166654
6443,38,911282,11,346,570962.2962537296,0.6265484188799182,1,3,0.6222047241223039,1,High,0.88995194
6444,43,2453457,29,467,1669575.3957539713,0.6804991470215175,7,1,0.5150221554649095,1,Medium,0.6719847
6445,50,1574539,2,647,1157260.5360689252,0.7349837228985279,3,2,0.4493874789519999,0,Medium,0.4362464
6446,54,2142653,20,803,1032788.4438550494,0.4820138603194495,5,0,0.216796219163457,0,Low,0.030696893
6447,24,893982,14,838,372617.08333308,0.4168060244312301,1,5,0.3261906694749906,0,Medium,0.118498966
6448,23,997133,7,595,711250.9885170237,0.7132960081724542,7,3,0.567546608907218,1,Medium,0.7759204
6449,27,340693,25,812,129152.55076514708,0.3790877733476974,5,1,0.2916463781260829,0,Low,0.06922373
6450,38,2231455,27,473,1246959.7873142022,0.5588101876641932,7,4,0.585984357013358,1,Medium,0.85866946
6451,62,719794,6,694,382033.2419886939,0.5307535794806485,5,5,0.5123459688831428,1,Medium,0.6058346
6452,27,1263912,16,829,455656.4159956705,0.3605127698729583,2,5,0.319363491850833,0,Medium,0.099931546
6453,60,2150084,11,602,345782.86516523134,0.1608229562962337,6,3,0.3880270321250477,0,Medium,0.27498025
6454,26,2154385,19,501,247734.62069533163,0.1149908770694799,0,3,0.353913684504805,0,Medium,0.22487576
6455,42,758024,17,832,303032.5395221175,0.3997664183747711,7,0,0.2666424246850553,0,Low,0.05433545
6456,21,820436,17,455,358400.1666692429,0.4368411023763497,2,2,0.5000414009658904,1,Medium,0.5693831
6457,24,2391526,28,313,1616372.1276077698,0.6758747877329244,7,1,0.6146894661359266,1,High,0.8539612
6458,63,1738088,14,319,678007.5410399304,0.3900881549380298,2,5,0.6316412971347922,1,High,0.8631812
6459,49,442512,22,756,131342.83294163988,0.2968119123134285,0,5,0.355827910367824,0,Medium,0.14498155
6460,41,2077639,27,472,879812.6506846354,0.4234675276526073,3,1,0.4185619715045474,0,Medium,0.32581562
6461,46,2021537,27,744,538928.2932774541,0.2665933362968148,2,1,0.2020545898567655,0,Low,0.021152033
6462,34,457879,2,421,75070.37367969363,0.1639524277804695,7,4,0.6408086588894272,1,High,0.87827855
6463,29,1000662,18,796,179248.7077220852,0.179130123580275,0,4,0.2554263389744282,0,Low,0.048437368
6464,32,963399,14,483,311571.0612571681,0.3234081219278493,0,3,0.456357785597691,0,Medium,0.45281726
6465,62,809946,15,348,88181.64958708052,0.1088734922909435,2,5,0.5936528324841627,0,Medium,0.76569104
6466,26,1658147,21,480,421405.2934404445,0.2541423006768667,5,2,0.4559311515639447,0,Medium,0.48058745
6467,40,2206847,21,693,1437244.856698,0.6512661986526478,0,0,0.246433905185075,0,Low,0.048483707
6468,44,1576828,16,692,416648.4708138516,0.2642320347012176,5,5,0.417629665855446,1,Medium,0.33232787
6469,47,2245853,0,647,398662.84318964096,0.1775106577276611,4,0,0.3319926868702075,0,Medium,0.12827757
6470,58,2221306,10,775,1697869.4396794608,0.7643563919961774,2,2,0.3094086487888459,0,Medium,0.09760985
6471,28,890246,5,440,476930.6718410947,0.5357290814461336,5,1,0.5505403052935558,0,Medium,0.7164789
6472,21,2423749,22,829,344216.384443122,0.1420181646049661,3,2,0.152022278228729,0,Low,0.023012599
6473,44,918531,8,770,131874.20895197074,0.143570776546432,4,0,0.2111359744723455,0,Low,0.035609048
6474,27,2127346,19,562,1124271.4889323383,0.5284854879894189,6,4,0.5145902705848968,1,Medium,0.6883739
6475,39,2466060,15,442,1178999.0235341373,0.4780901614454382,3,2,0.4657191387825941,0,Medium,0.5990194
6476,42,2347699,29,445,347136.2693405667,0.1478623406750894,5,3,0.4581536856241954,1,Medium,0.5191838
6477,55,617332,25,593,158667.18455736738,0.2570208324813348,6,4,0.499816780602161,0,Medium,0.6010365
6478,50,2253501,5,837,1690869.4957853316,0.7503300401399119,7,3,0.3748653619673763,0,Medium,0.23309122
6479,49,522424,11,808,261424.9229583145,0.5004075673367122,2,3,0.3328165880993771,0,Medium,0.10208834
6480,42,1004410,18,721,410028.0632075635,0.4082277787034811,1,2,0.3031089370120564,0,Medium,0.0672592
6481,31,1135681,12,716,312435.8238555933,0.2751087883442562,7,3,0.3925595526338862,0,Medium,0.14898354
6482,40,763378,12,406,147781.30089542238,0.1935886296113097,0,5,0.5484203681600242,0,Medium,0.68743944
6483,49,2161416,26,617,825319.7949006403,0.3818421788774767,4,1,0.3290310838947834,0,Medium,0.12791155
6484,61,2473465,3,358,1844355.481173477,0.7456565915319104,2,2,0.5768550559687198,1,Medium,0.7711634
6485,62,1026043,8,557,137590.29058862035,0.1340979769742792,0,0,0.2833435319605124,0,Low,0.090392105
6486,54,1597983,13,724,1268295.410865781,0.7936851711600067,5,1,0.383570960985248,0,Medium,0.18187086
6487,21,567587,13,830,139324.9588949079,0.2454689041414054,1,4,0.2805461449841252,0,Low,0.07378673
6488,51,1216702,16,465,469813.8454525368,0.3861371522793065,3,2,0.4822988462541806,1,Medium,0.5163659
6489,50,1183250,4,324,155639.87227095975,0.1315359157160023,7,0,0.5337044558704732,0,Medium,0.6667597
6490,38,1780137,26,303,906708.4056858852,0.509347542175622,7,0,0.5824586412297371,1,Medium,0.7928218
6491,37,1492549,22,302,654465.8494732892,0.4384886857806941,2,2,0.5696423045417967,1,Medium,0.75669384
6492,58,498831,18,717,282684.9957906495,0.566694924314346,2,1,0.3418566949653982,0,Medium,0.09821498
6493,34,473804,1,661,227366.54719624625,0.4798746891040308,5,5,0.5687240765221049,1,Medium,0.7719198
6494,43,550278,12,668,208403.7324860139,0.3787244492529483,1,0,0.2915299736467935,0,Low,0.098248705
6495,45,448579,10,838,276517.41322336305,0.6164296884681696,6,2,0.3677843361351924,0,Medium,0.21325977
6496,35,1084370,1,645,127429.51223684035,0.1175147894508704,3,2,0.3634398462018623,0,Medium,0.20584865
6497,42,643929,0,343,308261.89346793003,0.4787203146122166,2,5,0.7711946951302355,1,High,0.951851
6498,23,1475267,20,452,265125.1639159478,0.1797133426803065,7,3,0.5249666205706933,0,Medium,0.6396378
6499,39,597535,28,501,242124.66751731044,0.4052058331600834,5,2,0.5141075230135662,0,Medium,0.62711847
6500,64,1793522,2,620,1172582.6623792762,0.6537877218006114,7,0,0.438713634057092,0,Medium,0.3578575
6501,54,1201451,26,763,239956.82423871284,0.1997225223822801,6,3,0.3266680902580818,0,Medium,0.121519364
6502,55,1214060,11,310,916696.9384215064,0.7550672441407397,0,0,0.5544207457978448,1,Medium,0.7805691
6503,21,2245112,6,526,1620865.982860976,0.7219532846739832,5,1,0.4764822808309006,0,Medium,0.49314666
6504,41,1574968,0,632,614920.3467569477,0.3904335496066889,1,1,0.3981009769343248,0,Medium,0.18807715
6505,49,821819,8,768,85619.06634138394,0.1041823885081556,6,0,0.2369709327088461,0,Low,0.053243153
6506,26,390153,29,314,254700.2193530715,0.6528213786721402,2,4,0.707953826730099,1,High,0.9445688
6507,57,911438,17,356,653161.136489339,0.7166270623885981,5,4,0.7182156558254829,1,High,0.9620238
6508,21,2486516,23,629,552793.9437158826,0.2223166646488028,6,4,0.3955200089470765,0,Medium,0.352245
6509,21,1464501,25,363,1085685.1842028396,0.7413345461715899,7,0,0.6034421139895627,1,High,0.829343
6510,47,309958,19,529,229328.0347129966,0.7398680941062873,3,2,0.5477051689511276,1,Medium,0.7388593
6511,41,2325265,5,310,999639.7845110118,0.4299035957239333,7,3,0.643273149447817,1,High,0.88200533
6512,36,1435736,8,523,945610.7149809552,0.6586243675584893,4,2,0.5106403108565752,1,Medium,0.6947508
6513,64,2150501,22,841,884852.8505553226,0.4114635847903919,2,5,0.2849192043437362,0,Low,0.08163388
6514,60,583343,7,805,288657.008629835,0.4948323861430324,3,0,0.2596262637221129,0,Low,0.054888017
6515,46,2331872,22,821,755263.7420381786,0.3238873068668343,1,5,0.2585906672005831,0,Low,0.06423168
6516,36,2165501,17,353,458281.8187331135,0.2116285417245771,3,5,0.570391094030341,1,Medium,0.78787726
6517,48,2420883,24,456,1507182.7072434255,0.6225756086698223,3,2,0.48526421731838,1,Medium,0.6485476
6518,21,2136079,14,704,215690.5581493136,0.1009749911633949,6,5,0.3700418815227222,0,Medium,0.262985
6519,56,1186358,0,698,599925.6788504444,0.5056868827541471,1,1,0.3946960435638164,1,Medium,0.2839012
6520,30,952160,13,702,671539.6128135626,0.7052802184649246,4,3,0.4514371761605174,0,Medium,0.47888684
6521,63,2357261,17,388,600851.9228127598,0.2548941007435154,5,0,0.42767250713283,0,Medium,0.4036522
6522,37,341410,18,485,113699.6424817842,0.3330296197586017,7,3,0.5804854091191844,0,Medium,0.75996244
6523,43,2103137,18,378,1075207.9638950657,0.511240097005124,0,4,0.543749333659398,0,Medium,0.77072287
6524,27,1796119,29,444,489997.7382304854,0.2728091725717981,4,4,0.5215569013541865,1,Medium,0.6861786
6525,64,1181380,9,313,818980.8164594083,0.6932408001315481,0,1,0.5731202327535824,1,Medium,0.8160804
6526,27,1016432,19,301,362482.233248184,0.3566222169787886,0,0,0.485030799759394,1,Medium,0.59155166
6527,64,528443,20,815,267989.0892599461,0.5071296038739204,0,4,0.3273228328094161,0,Medium,0.121575
6528,35,1780341,5,365,459835.0250265461,0.2582848033194461,2,3,0.524317779538348,0,Medium,0.56856817
6529,54,1139528,16,545,146965.4228730648,0.12897043589369,7,3,0.4701862292108235,0,Medium,0.494107
6530,24,1263894,13,729,280066.5068091487,0.2215901862095624,4,1,0.2650479915276268,0,Low,0.044519544
6531,34,739268,12,531,97834.17734572932,0.1323392563261622,3,5,0.500446581814683,1,Medium,0.61550605
6532,34,2178175,7,735,932308.4093280168,0.4280227297292535,6,4,0.3898736498419546,0,Medium,0.20281155
6533,36,1147724,21,652,586080.8689978193,0.5106461736426346,2,2,0.37533715784541,0,Medium,0.23150003
6534,27,637563,9,682,83694.58160629221,0.1312726453798169,6,4,0.4233753856993401,0,Medium,0.37648243
6535,52,2046075,8,359,334200.8880032582,0.163337555076553,1,1,0.4186758818666815,0,Medium,0.30714798
6536,39,810839,4,769,356661.7390497148,0.4398675187672457,1,4,0.361371112584618,0,Medium,0.17546669
6537,22,2222761,22,710,1465746.289695282,0.6594259525406834,0,0,0.2364134856860023,0,Low,0.047821376
6538,30,2014643,26,382,1087114.3073668112,0.5396064252410036,2,1,0.4874288791415148,1,Medium,0.5708536
6539,37,1061752,3,373,183998.5999310065,0.1732971540727086,5,2,0.5521633767885678,1,Medium,0.74511755
6540,57,2408245,5,610,1737017.9702871873,0.7212795916890463,6,3,0.4930343434460343,0,Medium,0.608142
6541,32,2239097,5,753,1661891.7478569124,0.7422151643528228,5,4,0.4287016636930754,1,Medium,0.32522607
6542,26,2469195,12,325,808586.7421792247,0.3274697794946226,2,5,0.5870808012535699,1,Medium,0.79702073
6543,42,1839914,3,725,977385.2316721234,0.5312124543169536,1,3,0.3414770996945596,0,Medium,0.11743472
6544,52,1747622,21,676,777043.4312020746,0.4446290051292983,3,1,0.3071507911557297,0,Medium,0.08001419
6545,61,1189297,7,542,903171.9293720992,0.7594166380408756,4,3,0.5599543047510323,1,Medium,0.783361
6546,40,783263,26,622,357265.031514118,0.4561239730641151,4,5,0.515831744550293,0,Medium,0.5890926
6547,21,857715,4,479,662135.4545356303,0.771976069598445,7,5,0.726177523010598,1,High,0.93696016
6548,26,1867909,1,565,447438.5209528288,0.2395397853711443,0,5,0.4545552334378652,1,Medium,0.3812618
6549,39,2032331,8,849,694804.6450130932,0.3418757303869759,6,5,0.3345436665391557,0,Medium,0.16215752
6550,38,2378386,10,679,1538677.006147904,0.6469416680672961,0,0,0.2521619845225501,0,Low,0.050604977
6551,26,2152978,19,376,1396265.472007437,0.6485275149153575,0,5,0.6002227466194351,1,High,0.83560675
6552,53,1943082,19,823,1190192.6982284398,0.6125282917696936,1,1,0.2112499108214712,0,Low,0.035943836
6553,43,1338991,10,348,939607.5102785624,0.701728025265713,1,1,0.5596171338843113,1,Medium,0.78985566
6554,43,1556123,6,553,920886.0807958908,0.5917823210606685,7,4,0.579397258497848,1,Medium,0.81759346
6555,46,2209370,25,679,1204680.2049498337,0.5452596011305637,5,1,0.3347700273190198,0,Medium,0.09689577
6556,33,1312986,13,548,553092.0820544132,0.4212475091542584,7,0,0.431054737155527,0,Medium,0.26941687
6557,27,520967,25,371,222432.81026533464,0.4269614203305288,4,4,0.6503607968732985,1,High,0.9248693
6558,35,2285346,5,746,878288.2806938386,0.3843130452429691,5,0,0.2397258253256501,0,Low,0.032136135
6559,64,534625,29,805,285569.0133916585,0.5341482597926743,5,2,0.3488429203568033,0,Medium,0.14046036
6560,47,410949,3,552,158077.59453805865,0.3846647504630955,0,4,0.4951313537289827,0,Medium,0.5415423
6561,46,1475471,5,598,299883.6081697658,0.2032460198606179,5,1,0.360089238430998,0,Medium,0.1871561
6562,53,2124151,2,359,370814.5935594493,0.1745707313460527,2,1,0.4543074136285179,1,Medium,0.36047453
6563,35,383804,22,656,286751.709989364,0.7471305926706444,5,1,0.4633049015042022,0,Medium,0.47768527
6564,56,2079182,5,456,243923.8838767016,0.1173172352765181,6,2,0.4534043921635287,0,Medium,0.51009864
6565,47,2176589,2,641,378350.1173344124,0.1738270832639567,3,0,0.2568923328432675,0,Low,0.052234903
6566,25,1000897,0,501,412082.7191827007,0.4117134122519107,1,1,0.5086834258270055,1,Medium,0.5115823
6567,22,2394035,27,334,680021.7797718989,0.2840483868330659,5,5,0.6144119137302495,1,High,0.8690153
6568,53,772913,25,834,296871.42380956665,0.3840942302815021,6,3,0.3356445837985581,0,Medium,0.1248618
6569,36,921645,20,755,167935.85440636624,0.1822131671157183,0,5,0.3147932836395939,0,Medium,0.114511855
6570,43,2254769,25,464,432092.3321618917,0.1916348557931618,7,1,0.4276187286411497,1,Medium,0.363492
6571,58,1599752,17,327,1056573.0635591743,0.6604605361075807,7,4,0.7264757645952535,1,High,0.9632626
6572,36,2289359,22,671,1445446.6046993092,0.6313761208702127,6,4,0.4586720668843757,1,Medium,0.56915754
6573,34,1479098,28,613,255849.94363128196,0.17297700600723,0,3,0.3196979388816968,0,Medium,0.13255273
6574,49,1599266,22,583,907508.7539717272,0.567453290429314,1,2,0.3980626493676245,0,Medium,0.29490364
6575,46,859421,3,597,452500.5627806451,0.5265179263488384,4,4,0.5340696024126249,1,Medium,0.7248852
6576,55,2309885,5,774,1384438.5968747558,0.5993539058761609,4,2,0.3096485413483923,0,Medium,0.09419186
6577,35,1496886,16,648,646825.7460684326,0.4321142331937319,6,2,0.406689499839663,0,Medium,0.24725175
6578,23,1681194,17,744,485849.5641697789,0.2889907792734086,4,3,0.3107033540076398,0,Medium,0.09131858
6579,43,1545315,5,506,872446.8629159281,0.5645754185495696,4,4,0.5638210984285287,1,Medium,0.77710056
6580,49,2134746,1,716,768402.2465879217,0.3599501985659754,2,5,0.4004443555573509,0,Medium,0.16590294
6581,54,358204,11,738,90721.26346791197,0.2532670307085123,0,1,0.245931306747763,0,Low,0.037915885
6582,53,1053957,11,464,406869.88658877416,0.3860403096034982,4,5,0.5961623360332537,0,Medium,0.81968975
6583,61,980935,26,719,622196.1673296553,0.6342888849206678,7,5,0.5246877170514737,0,Medium,0.4855516
6584,61,2028336,3,670,878381.5283626176,0.4330552375753413,6,5,0.4807373477748086,1,Medium,0.55647534
6585,43,1782144,15,565,552295.3085246049,0.3099049844033955,6,2,0.4240231589586012,1,Medium,0.37247568
6586,27,2420846,19,578,1651762.6661052636,0.6823080303766798,6,2,0.4634329608805307,0,Medium,0.5369911
6587,23,1632460,9,781,1170719.7152078685,0.7171506286266545,4,4,0.4091836737772789,0,Medium,0.26380152
6588,52,1266942,24,816,510926.4108767801,0.4032752966408723,7,4,0.3756137429645381,0,Medium,0.15148261
6589,51,1903860,9,381,689733.4745987741,0.3622816145088263,7,5,0.6547564683563107,1,High,0.90920025
6590,38,888162,6,418,469739.3455275807,0.5288892629132755,5,3,0.6208747492060316,1,High,0.88927436
6591,63,999560,13,602,140520.25611115329,0.1405821122405391,6,0,0.3388093471234324,0,Medium,0.15914077
6592,27,322970,6,514,188590.6488179618,0.583926212397318,7,5,0.6819703385833596,1,High,0.91185576
6593,61,2042007,11,327,1322406.4363355031,0.6476013237640729,3,5,0.6818486427614725,1,High,0.93726176
6594,21,715474,10,797,270598.95582367835,0.3782093490800202,3,0,0.2326982344913287,0,Low,0.044010185
6595,34,361915,16,836,80428.76674879882,0.2222310950051775,6,0,0.2304753485655886,0,Low,0.06544561
6596,52,1488092,10,818,178828.2754500825,0.1201728625986044,0,2,0.1539654379742663,0,Low,0.022019139
6597,26,1948928,20,493,1064254.8542020365,0.54607191964097,5,3,0.5246295583004884,0,Medium,0.72550815
6598,59,2382003,2,741,686720.4711092026,0.2882953846444369,1,0,0.1793616409115713,0,Low,0.018719057
6599,30,366535,18,335,155675.73887084995,0.424722710984899,4,5,0.7104164299618466,1,High,0.9460551
6600,27,1189147,21,557,440518.1566587415,0.3704488651602716,2,4,0.4660953216034829,0,Medium,0.4544665
6601,46,2260499,3,412,502778.7344481104,0.2224193571632238,3,5,0.5506483270170603,1,Medium,0.7515195
6602,54,1829269,7,593,833887.0320505105,0.4558580679224928,4,2,0.4111891652728102,0,Medium,0.30798233
6603,50,1479568,13,313,623956.7084781277,0.4217154659185165,1,2,0.5483162173395474,0,Medium,0.7453933
6604,56,1784922,19,439,958330.5763156468,0.5369033360088826,2,5,0.5811006703186596,1,Medium,0.7784053
6605,41,474953,23,670,131238.7736648341,0.2763194961708507,3,4,0.4178350433034342,0,Medium,0.37796572
6606,37,1935263,13,726,484294.4487160393,0.2502473558973841,5,3,0.3201194706599963,0,Medium,0.08924848
6607,53,1986150,27,396,1330803.008304722,0.6700415418295305,1,3,0.5513285421321398,1,Medium,0.78353363
6608,30,1052345,15,787,622498.4486186791,0.5915345714748291,1,0,0.2368397376715892,0,Low,0.050600566
6609,62,2017015,14,641,1291987.8973110612,0.6405445161840944,7,4,0.5070949699034856,0,Medium,0.643524
6610,32,2393095,11,791,445840.4624433293,0.1863028682285196,5,1,0.1888441329530632,0,Low,0.026221955
6611,36,1224399,15,799,314459.64067497,0.2568277503289123,2,3,0.2596655640917565,0,Low,0.042690646
6612,61,1179947,19,731,593362.3801649554,0.5028720613425479,2,0,0.2626752335672109,0,Low,0.044238877
6613,52,1400718,18,488,980559.9493323882,0.7000409428110357,3,2,0.5224634056777233,1,Medium,0.665531
